is_canceled,lead_time,arrival_date_month,country,market_segment,distribution_channel,is_repeated_guest,booking_changes,agent,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,hotel_City Hotel,hotel_Resort Hotel,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,total_guests,total_stays,room_changed,had_prev_cancellations
0,194,8,7,4,3,0,1,75.0,0,86.46,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,14,0,0
0,327,8,5,4,3,0,1,0.0,0,117.48,0,2,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,14,0,0
1,346,9,2,3,3,0,0,240.0,0,81.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,43,9,2,3,3,0,0,240.0,0,189.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,346,9,2,3,3,0,1,240.0,0,81.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,346,9,2,3,3,0,0,240.0,0,72.9,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,1,0,0
1,22,9,2,3,3,0,0,240.0,0,189.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,3,0,0
1,41,9,1,3,3,0,1,240.0,0,234.0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,4,0,0
1,239,9,2,3,3,0,0,240.0,0,145.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,4,0,0
0,223,9,2,1,1,0,2,250.0,0,153.0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,5,1,0
1,144,9,3,3,3,0,1,240.0,0,151.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,6,0,0
1,249,9,2,3,3,0,1,240.0,0,81.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,6,0,0
1,226,9,2,1,1,0,0,250.0,0,157.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,218,9,2,3,3,0,0,240.0,0,100.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,169,9,2,4,3,0,0,3.0,0,139.5,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,3.0,7,0,0
1,148,9,2,3,3,0,1,240.0,0,179.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,7,0,0
1,226,9,2,3,3,0,0,240.0,0,145.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,7,0,0
1,143,9,1,3,3,0,0,240.0,0,139.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,5,0,0
1,158,9,2,3,3,0,0,240.0,0,139.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,8,0,0
1,345,9,2,3,3,0,2,240.0,0,145.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,9,0,0
1,303,9,2,3,3,0,0,240.0,0,81.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,11,0,0
0,379,9,1,4,3,0,0,40.0,0,57.8,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2.0,11,0,0
1,282,9,2,3,3,0,0,240.0,0,81.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,12,0,0
0,303,9,5,4,3,0,0,171.0,0,90.06,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,14,0,0
1,223,9,2,4,3,0,0,243.0,0,90.1,0,2,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.0,14,0,0
1,223,9,2,4,3,0,0,243.0,0,57.8,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2.0,14,0,0
0,399,9,1,4,3,0,3,40.0,0,57.54,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,14,0,0
1,282,9,2,3,3,0,0,240.0,0,81.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,14,0,0
0,332,9,1,4,3,0,0,40.0,0,70.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,14,0,0
1,52,9,2,3,3,0,2,240.0,0,189.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,138,9,2,3,3,0,0,242.0,0,179.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,2,0,0
1,19,9,4,1,1,0,1,250.0,0,227.1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,2,0,0
1,73,9,1,3,3,0,1,240.0,0,169.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,103,9,3,3,3,0,0,240.0,0,199.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,2,0,0
1,65,9,4,3,3,0,0,240.0,0,186.0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,2,0,0
1,30,9,4,3,3,0,0,240.0,0,221.0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,2,0,0
1,121,9,1,3,3,0,0,240.0,0,199.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,3,0,0
1,36,9,5,3,3,0,0,240.0,0,169.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,3,0,0
1,121,9,1,3,3,0,0,240.0,0,199.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,3,0,0
1,241,9,2,3,3,0,0,240.0,0,108.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,205,9,2,3,3,0,0,240.0,0,161.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,156,9,2,4,3,0,0,171.0,0,98.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,316,9,3,4,3,0,0,171.0,0,88.2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,265,9,3,4,3,0,0,171.0,0,100.0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,7,1,0
0,315,9,1,4,3,0,0,436.0,0,64.8,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,315,9,2,4,3,0,0,314.0,0,86.4,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,346,9,1,4,3,0,0,40.0,0,59.8,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2.0,7,0,0
0,315,9,1,4,3,0,0,314.0,0,86.4,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,322,9,3,4,3,0,0,171.0,0,90.8,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,265,9,3,4,3,0,0,171.0,0,101.43,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,241,9,2,3,3,0,0,240.0,0,90.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,315,9,2,4,3,0,0,115.0,0,64.8,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,361,9,1,4,3,0,0,40.0,0,57.8,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2.0,7,0,0
1,60,9,4,3,3,0,0,240.0,0,204.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,2,0,0
1,20,9,1,1,1,0,0,250.0,0,179.1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,262,9,2,3,3,0,0,240.0,0,81.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,309,9,2,3,3,0,1,240.0,0,65.61,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,6,1,0
1,233,9,2,4,3,0,1,196.0,0,66.6,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,7,1,0
1,60,9,2,3,3,0,0,241.0,0,156.54,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,7,0,0
0,341,9,1,4,3,0,2,40.0,0,87.8,0,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.0,7,1,0
1,235,9,2,3,3,0,0,240.0,0,108.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,304,9,2,3,3,0,0,240.0,0,120.0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,9,0,0
1,83,9,8,3,3,0,0,240.0,0,154.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,60,9,4,3,3,0,0,240.0,0,199.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,2,0,0
1,170,9,2,3,3,0,0,241.0,0,101.68,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,5,0,0
1,170,9,2,4,3,0,0,181.0,0,107.2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,5,0,0
1,237,9,2,4,3,0,0,147.0,0,89.3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,5,0,0
1,19,9,2,1,1,0,0,250.0,0,175.5,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,6,0,0
0,330,9,3,3,3,0,0,242.0,0,95.16,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,6,0,0
1,226,9,2,4,3,0,0,243.0,0,52.7,0,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,1.0,7,0,0
1,164,9,2,1,1,0,1,250.0,0,240.6,0,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,4.0,7,0,0
1,230,9,2,3,3,0,0,240.0,0,155.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,7,0,0
1,171,9,1,3,3,0,2,240.0,0,139.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,283,9,2,4,3,0,0,6.0,0,64.8,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,78,9,4,3,3,0,0,240.0,0,252.0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,4.0,8,0,0
0,347,9,1,4,3,0,0,40.0,0,54.5,0,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,1.0,10,0,0
0,373,9,2,4,3,0,0,0.0,0,105.02,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,10,0,0
1,361,9,2,4,3,0,1,171.0,0,108.91,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,10,0,0
1,347,9,2,4,3,0,0,40.0,0,83.3,0,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2.0,10,0,0
1,46,9,2,3,3,0,0,240.0,0,219.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,1,0,0
1,116,9,11,3,3,0,0,240.0,0,199.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,1,0,0
1,10,9,2,1,1,0,0,250.0,0,197.1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,2,0,0
0,320,9,1,1,1,0,0,250.0,0,161.75,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,3,0,0
1,77,9,2,3,3,0,0,240.0,0,264.0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,4.0,3,0,0
1,223,9,2,3,3,0,0,240.0,0,100.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,5,0,0
1,183,9,3,3,3,0,0,240.0,0,122.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,6,0,0
1,188,9,2,1,1,0,0,250.0,0,150.6,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,6,0,0
1,183,9,3,3,3,0,0,240.0,0,146.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,6,0,0
1,183,9,3,3,3,0,0,240.0,0,146.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,6,0,0
0,304,9,2,3,3,0,1,240.0,0,81.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,8,0,0
1,364,9,2,4,3,0,1,40.0,0,94.0,0,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,2.0,10,1,0
1,203,9,2,4,3,0,0,40.0,0,118.0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,True,False,2.0,10,0,0
0,338,9,1,4,3,0,0,40.0,0,96.0,0,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.0,10,0,0
1,235,9,2,3,3,0,0,240.0,0,90.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,11,0,0
0,301,9,3,4,3,0,1,315.0,0,130.5,0,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,2.0,14,0,0
0,301,9,3,4,3,0,0,315.0,0,77.85,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,14,0,0
1,168,9,3,3,3,0,1,240.0,0,166.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,217,9,2,3,3,0,0,240.0,0,100.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,144,9,5,3,3,0,0,240.0,0,139.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,242,9,2,3,3,0,0,240.0,0,81.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,354,9,1,4,3,0,0,0.0,0,142.55,1,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,8,0,0
0,305,9,1,4,3,0,1,40.0,0,62.9,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,10,0,0
1,235,9,2,3,3,0,0,240.0,0,99.17,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,12,0,0
1,12,9,2,1,1,0,0,250.0,0,149.1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,1,0,0
1,211,9,2,5,3,0,0,1.0,0,89.0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,1.0,3,0,0
1,238,9,2,5,3,0,0,1.0,0,89.0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,1.0,3,0,0
1,1,9,6,3,3,0,0,240.0,0,171.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,3,0,0
1,1,9,6,3,3,0,0,240.0,0,150.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,3,0,0
1,130,9,6,3,3,0,1,240.0,0,146.0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.0,6,0,0
0,348,9,1,4,3,0,2,40.0,0,87.8,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,29,9,2,1,1,0,0,0.0,0,159.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,8,1,0
1,314,9,2,3,3,0,0,240.0,0,90.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,9,0,0
1,208,9,2,3,3,0,0,240.0,0,134.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,385,9,1,4,3,0,1,40.0,0,78.36,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2.0,14,0,0
0,355,9,1,4,3,0,0,40.0,0,92.9,0,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,2.0,14,0,0
1,27,9,2,1,1,0,1,250.0,0,88.29,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,2,0,0
1,13,9,3,1,1,0,0,250.0,0,161.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,3,0,0
1,145,9,4,3,3,0,0,240.0,0,139.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,3,0,0
1,116,9,2,1,1,0,0,250.0,0,216.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,3,0,0
1,50,9,2,3,3,0,0,240.0,0,219.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,3,0,0
1,50,9,2,1,1,0,0,250.0,0,254.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,5.0,3,0,0
1,218,9,2,3,3,0,0,240.0,0,120.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,293,9,2,3,3,0,0,240.0,0,90.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,5,0,0
1,244,9,2,3,3,0,0,240.0,0,90.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,6,0,0
0,363,9,1,3,3,0,0,241.0,0,112.48,1,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,360,9,2,3,3,0,1,240.0,0,120.0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,8,0,0
1,241,9,2,3,3,0,0,240.0,0,118.0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,10,0,0
0,358,9,1,4,3,0,0,40.0,0,53.85,0,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2.0,14,0,0
1,311,9,2,4,3,0,0,171.0,0,85.11,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,14,0,0
1,3,9,2,1,1,0,0,0.0,0,100.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,10,9,2,3,3,0,0,240.0,0,191.0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,2,0,0
1,43,9,4,3,3,0,0,240.0,0,159.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,2,0,0
1,43,9,3,3,3,0,0,240.0,0,150.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,2,0,0
1,234,9,2,4,3,0,0,314.0,0,58.32,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,3,0,0
1,80,9,5,3,3,0,0,240.0,0,196.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,5,0,0
1,18,9,2,1,1,0,0,250.0,0,179.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,5,0,0
1,38,9,2,3,3,0,0,240.0,0,145.67,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,6,0,0
0,333,9,1,4,3,0,0,2.0,0,51.85,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2.0,7,0,0
1,163,9,2,4,3,0,0,171.0,0,98.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,219,9,2,1,1,0,0,250.0,0,115.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,129,9,2,3,3,0,1,314.0,0,133.2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,228,9,2,4,3,0,0,96.0,0,61.2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,57,9,4,3,3,0,0,240.0,0,133.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,5,0,0
0,311,9,4,4,3,0,1,143.0,0,73.95,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,338,9,1,4,3,0,0,143.0,0,75.95,0,2,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,214,9,2,4,3,0,0,8.0,0,85.62,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,118,9,2,3,3,0,0,240.0,0,130.43,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,305,9,5,4,3,0,0,171.0,0,74.72,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,10,0,0
1,247,9,2,4,3,0,0,143.0,0,90.1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,10,0,0
1,33,9,2,1,1,0,0,250.0,0,143.1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
0,311,9,1,3,3,0,0,242.0,0,120.0,1,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,125,9,2,1,1,0,0,250.0,0,181.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,3,0,0
1,88,9,3,3,3,0,0,240.0,0,148.4,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,3,0,0
1,75,9,11,3,3,0,1,240.0,0,117.73,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,3,0,0
1,75,9,11,3,3,0,2,240.0,0,117.73,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,3,0,0
1,17,9,4,1,1,0,0,250.0,0,171.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,47,9,4,3,3,0,0,240.0,0,146.78,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,75,9,11,3,3,0,2,240.0,0,190.67,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,3,0,0
1,53,9,2,3,3,0,1,240.0,0,159.75,0,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,3.0,4,0,0
1,60,9,11,3,3,0,0,240.0,0,127.75,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,34,9,3,3,3,0,1,240.0,0,129.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,1,0
1,195,9,2,3,3,0,1,240.0,0,119.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,111,9,4,3,3,0,1,240.0,0,129.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,91,9,4,3,3,0,0,240.0,0,119.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,19,9,1,3,3,0,0,240.0,0,189.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,4,0,0
1,69,9,2,3,3,0,0,241.0,0,102.25,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,55,9,2,1,1,0,0,0.0,0,114.9,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,26,9,4,1,1,0,0,250.0,0,169.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,47,9,4,3,3,0,0,240.0,0,158.78,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,69,9,4,3,3,0,1,240.0,0,119.65,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,4,0,0
1,65,9,5,3,3,0,0,240.0,0,195.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,3.0,5,0,0
1,83,9,4,3,3,0,0,240.0,0,194.0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,6,0,0
1,247,9,2,3,3,0,0,240.0,0,143.33,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,6,0,0
1,118,9,7,3,3,0,0,240.0,0,129.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,6,0,0
1,244,9,2,3,3,0,0,240.0,0,88.71,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,19,9,4,3,3,0,3,240.0,0,246.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,2,0,0
1,333,9,2,3,3,0,0,242.0,0,130.5,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,2,0,0
1,332,9,2,3,3,0,0,242.0,0,117.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,2,0,0
1,24,9,4,3,3,0,0,240.0,0,173.0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,3,0,0
1,69,9,3,3,3,0,0,240.0,0,150.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,3,0,0
1,174,9,2,4,3,0,0,327.0,0,64.8,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,296,9,2,4,3,0,0,6.0,0,85.11,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,175,9,3,3,3,0,0,240.0,0,148.29,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
1,271,9,2,3,3,0,0,240.0,0,87.3,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,10,0,0
0,422,9,1,4,3,0,3,2.0,0,62.9,0,2,False,True,True,False,False,False,False,True,False,False,True,False,False,False,3.0,10,0,0
1,272,9,2,3,3,0,0,240.0,0,102.6,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,10,0,0
0,390,9,1,4,3,0,0,40.0,0,53.85,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2.0,10,0,0
1,257,9,2,3,3,0,0,240.0,0,143.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,5,0,0
0,236,9,3,4,3,0,0,315.0,0,76.5,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,7,0,0
0,390,9,1,4,3,0,1,40.0,0,53.85,0,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,2.0,14,0,0
1,245,9,2,3,3,0,0,240.0,0,101.4,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,15,0,0
1,236,9,2,3,3,0,0,240.0,0,137.67,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,15,0,0
1,15,9,4,3,3,0,1,240.0,0,129.0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,2,0,0
1,193,9,10,3,3,0,0,240.0,0,149.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,3,0,0
1,251,9,2,3,3,0,0,240.0,0,77.4,0,3,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,5,0,0
0,334,9,1,5,1,0,2,0.0,0,69.43,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,2.0,7,0,0
1,239,9,2,4,3,0,0,156.0,0,98.0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,8,0,0
0,356,9,1,4,3,0,0,40.0,0,90.9,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,2.0,10,0,0
1,0,9,2,1,1,0,0,0.0,0,8.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,0,9,2,1,1,0,0,0.0,0,8.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1,0,0
1,0,9,2,3,3,0,0,240.0,0,86.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1.0,1,0,0
1,36,9,5,3,3,0,0,240.0,0,194.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,4.0,2,0,0
